AirlineID,Name,Alias,IATA,ICAO,Country
3412,Martinaire,\N,,MRA,United States
3413,Martyn Fiddler Associates,\N,,MFA,United Kingdom
3414,Marvin Limited,\N,,MVN,United Kingdom
3415,Maryland State Police,\N,,TRP,United States
3416,Massachusetts Institute of Technology,\N,,MTH,United States
3417,Massey University School of Aviation,\N,,MSY,New Zealand
3418,Master Airways,\N,,MSW,Serbia
3419,Master Planner,\N,,MPL,United States
3420,Masterjet,\N,,LMJ,Portugal
3421,Mastertop Linhas Aereas,\N,Q4,,Brazil
3422,Mauria,\N,,MIA,Mauritania
3423,Mauritanienne Aerienne Et Navale,\N,,MNV,Mauritania
3424,Mauritanienne Air Fret,\N,,MRF,Mauritania
3425,Mauritanienne Airways,\N,,MWY,Mauritania
3426,Mauritanienne De Transport Aerien,\N,,MDE,Mauritania
3427,Maverick Airways,\N,,MVR,United States
3428,Mavial Magadan Airlines,\N,H5,MVL,Russia
3429,Max Avia,\N,,MAI,Kyrgyzstan
3430,Max Sea Food,\N,,MSF,El Salvador
3431,Max-Aviation,\N,,MAX,Canada
3432,Maxair,\N,8M,MXL,Sweden
3433,Maximus Air Cargo,\N,,MXU,United Arab Emirates
3434,Maxjet Airways,\N,MY,MXJ,United States
3435,Maxsus-Avia,\N,,MXS,Uzbekistan
3436,May Air Xpress,\N,,MXP,United States
3437,Maya Island Air,\N,MW,MYD,Belize
3438,Mayair,\N,,MYI,Mexico
3439,Mbach Air,\N,,MBS,Malawi
3440,McAlpine Helicopters,\N,,MCH,United Kingdom
3441,McCall Aviation,\N,,MKL,United States
3442,McDonnell Douglas,\N,,DAC,United States
3443,McNeely Charter Services,\N,,MDS,United States
3444,Med-Trans of Florida,\N,,MEK,United States
3445,Medavia Company,\N,,MDM,Malta
3446,Medical Air Rescue Services,\N,,MRZ,Zimbabwe
3447,Medical Aviation Services,\N,,MCL,United Kingdom
3448,Mediterranean Air Freight,\N,,MDF,Greece
3449,Mediterranean Airways,\N,,MDY,Egypt
3450,Medjet International,\N,,MEJ,United States
3451,Mega,\N,,MGK,Kazakhstan
3452,Mega Linhas Aereas,\N,,MEL,Brazil
3453,Mekong Airlines,\N,,MKN,Cambodia
3454,Menajet,\N,IM,MNJ,Lebanon
3456,Merchant Express Aviation,\N,,MXX,Nigeria
3457,Mercury Aircourier Service,\N,,MEC,United States
3458,Meridian,\N,,POV,Ukraine
3459,Meridian Air Cargo,\N,,MRD,United States
3460,Meridian Airlines,\N,,MHL,Nigeria
3461,Meridian Aviation,\N,,DSL,United Kingdom
3462,Meridian Limited,\N,,MEM,Ukraine
3463,Meridiana,\N,IG,ISS,Italy
3464,Merlin Airways,\N,,MEI,United States
3465,Merpati Nusantara Airlines,\N,MZ,MNA,Indonesia
3466,Mesa Airlines,\N,YV,ASH,United States
3467,Mesaba Airlines,\N,XJ,MES,United States
3468,Meta Linhas A,\N,,MSQ,Brazil
3469,Meteorological Research Flight,\N,,MET,United Kingdom
3470,Methow Aviation,\N,,MER,United States
3471,Metro Business Aviation,\N,,MVI,United Kingdom
3472,Metro Express,\N,,MEX,United States
3473,Metroflight,\N,,MTR,United States
3474,Metrojet,\N,,MTJ,Hong Kong SAR of China
3475,Metropix UK,\N,,PIX,United Kingdom
3476,Metroplis,\N,,MPS,Netherlands
3477,Mex Blue,\N,,MXB,Mexico
3478,Mex-Jet,\N,,MJT,Mexico
3479,Mexicana de Aviaci,\N,MX,MXA,Mexico
3480,Mexico Transportes Aereos,\N,,MXT,Mexico
3481,Miami Air Charter,\N,,HUR,United States
3482,Miami Air International,\N,GL,BSK,United States
3483,Miami Valley Aviation,\N,,OWL,United States
3484,Miapet-Avia,\N,,MPT,Armenia
3485,Michelin Air Services,\N,,BIB,France
3486,Micromatter Technology Solutions,\N,,WIZ,United Kingdom
3487,Mid Airlines,\N,,NYL,Sudan
3488,Mid-Pacific Airlines,\N,,MPA,United States
3489,Midamerica Jet,\N,,MJR,United States
3490,Middle East Airlines,\N,ME,MEA,Lebanon
3491,Midland Airport Services,\N,,MID,United Kingdom
3492,Midline Air Freight,\N,,MFR,United States
3493,Midstate Airlines,\N,,MIS,United States
3494,Midway Airlines,\N,JI,MDW,United States
3495,Midway Express,\N,,FLA,United States
3496,Midwest Air Freighters,\N,,FAX,United States
3497,Midwest Airlines,\N,YX,MEP,United States
3498,Midwest Airlines (Egypt),\N,MY,MWA,Egypt
3499,Midwest Aviation,\N,,NIT,United States
3500,Midwest Aviation Division,\N,,MWT,United States
3501,Midwest Helicopters De Mexico,\N,,HTE,Mexico
3502,Millardair,\N,,MAB,Canada
3503,Millen Corporation,\N,,RJM,United Kingdom
3504,Millennium Air,\N,,MLK,Nigeria
3505,Miller Flying Services,\N,,MFS,United States
3506,Million Air,\N,,OXO,United States
3507,Mimino,\N,,MIM,Russia
3508,Mina Airline Company,\N,,NAB,Egypt
3509,Minair,\N,,OMR,Central African Republic
3510,Minebea Technologies,\N,,EBE,United States
3511,Mines Air Services Zambia,\N,,MAZ,Zambia
3512,Miniliner,\N,,MNL,Italy
3513,Ministic Air,\N,,MNS,Canada
3514,Ministry of Agriculture,\N,,WDG,WATCHDOG
3515,Minsk Aircraft Overhaul Plant,\N,,LIR,Belarus
3516,Miramichi Air Service,\N,,MIR,Canada
3517,Miras,\N,,MIF,Kazakhstan
3518,Misr Overseas Airways,\N,,MOS,Egypt
3519,Mission Aviation Fellowship,\N,,MAF,Indonesia
3520,Missionair,\N,,MSN,Spain
3521,Missions Gouvernemtales Francaises,\N,,MRN,France
3522,Mississippi State University,\N,,BDG,United States
3523,Mississippi Valley Airways,\N,,MVA,United States
3524,Mistral Air,\N,,MSA,Italy
3525,Mobil Oil,\N,,MBO,Canada
3526,Mocambique Expresso,\N,,MXE,Mozambique
3527,Mofaz Air,\N,,MFZ,Malaysia
3528,Moldaeroservice,\N,,MLE,Moldova
3529,Moldavian Airlines,\N,2M,MDV,Moldova
3530,Moldova,\N,,MVG,Moldova
3531,Mombasa Air Safari,\N,,RRV,Kenya
3532,Monarch Airlines,\N,ZB,MON,United Kingdom
3533,Monarch Airlines,\N,,MNH,United States
3534,Myway Airlines,\N,8I,,Italy
3535,Moncton Flying Club,\N,,MFC,Canada
3536,Monde Air Charters,\N,,MDB,United Kingdom
3537,Monerrey Air Taxi,\N,,MTI,Mexico
3538,Monky Aerotaxis,\N,,MKY,Mexico
3539,Montenegro Airlines,\N,YM,MGX,Montenegro
3540,Montserrat Airways,\N,,MNT,Montserrat
3541,Mooney Aircraft Corporation,\N,,MNY,United States
3542,Morningstar Air Express,\N,,MAL,Canada
3543,Morris Air Service,\N,,MSS,United States
3544,Morrison Flying Service,\N,,MRO,United States
3545,Moskovia Airlines,\N,3R,GAI,Russia
3546,Mosphil Aero,\N,,MPI,Philippines
3547,Motor Sich,\N,M9,MSI,Ukraine
3548,Mount Cook Airlines,\N,NM,NZM,New Zealand
3549,Mountain Air Cargo,\N,,MTN,United States
3550,Mountain Air Company,\N,N4,MTC,Sierra Leone
3551,Mountain Air Express,\N,,PKP,United States
3552,Mountain Air Service,\N,,BRR,United States
3553,Mountain Bird,\N,,MBI,United States
3554,Mountain High Aviation,\N,,MHA,United States
3555,Mountain Pacific Air,\N,,MPC,Canada
3556,Mountain Valley Air Service,\N,,MTV,United States
3557,Mowhawk Airlines,\N,,MOW,United States
3558,Mudan Airlines,\N,,MDN,Somali Republic
3559,Mudanjiang General Aviation,\N,,CMJ,China
3560,Multi Taxi,\N,,MTX,Mexico
3561,Multi-Aero,\N,,WBR,United States
3562,Multiflight,\N,,MFT,
3563,Murmansk Aircompany,\N,,MNZ,Russia
3564,Murray Air,\N,,MUA,United States
3565,Musrata Air Transport,\N,,MMR,Libya
3566,Mustique Airways,\N,,MAW,Barbados
3567,My Way Airlines,\N,,MYW,Italy
3568,MyTravel Airways,\N,VZ,MYT,United Kingdom
3569,Myanma Airways,\N,UB,UBA,Myanmar
3570,Myanmar Airways International,\N,8M,MMM,Myanmar
3571,Myflug,\N,,MYA,Iceland
3572,Mytravel Airways,\N,,VKG,Denmark
3573,NEL Cargo,\N,,NLG,Ivory Coast
3574,NHT Lineas Aereas,\N,,NHG,Brazil
3575,NZ Warbirds Association,\N,,WAR,New Zealand
3576,Nacoia Lda,\N,,ANL,Angola
3577,Nada Air Service,\N,,NHZ,Chad
3578,Compangnie Nationale Naganagani,\N,,BFN,Burkina Faso
3579,Nahanni Air Services Ltd,\N,,NAH,Canada
3580,Nakheel Aviation,\N,,NKL,United Arab Emirates
3581,Namibia Commerical Aviation,\N,,MRE,Namibia
3582,Namibian Defence Force,\N,,NDF,Namibia
3583,Nanjing Airlines,\N,,CNJ,China
3584,Nantucket Airlines,\N,DV,ACK,United States
3585,Nanyah Aviation,\N,,NYA,Israel
3586,Napier Air Service Inc,\N,,NAP,United States
3587,Nas Air,\N,,NCM,Angola
3588,Nas Air,\N,P9,,Mali
3589,Nasair,\N,UE,NAS,Eritrea
3590,Nashville Jet Charters,\N,,NJC,United States
3591,Natalco Air Lines,\N,,NCO,S
3592,Natioanl Air Traffic Controllers Association,\N,,NTK,United States
3593,National Air Charter,\N,,NSR,Indonesia
3594,National Air Traffic Services,\N,,RFI,United Kingdom
3595,National Airlines,\N,,NAN,United States
3596,National Airlines,\N,N4,NCN,Chile
3597,National Airlines,\N,N7,ROK,United States
3598,National Airlines,\N,NA,NAL,United States
3599,National Airlines,\N,,KUS,South Africa
3600,National Airways Cameroon,\N,9O,,Cameroon
3601,National Airways Corporation,\N,,LFI,South Africa
3602,National Aviation Company,\N,,GTY,Egypt
3603,National Aviation Consultants,\N,,TNC,Canada
3604,National Express,\N,,NXT,United States
3605,National Grid,\N,,GRD,United Kingdom
3606,National Jet Express,\N,,JTE,Australia
3607,National Jet Service,\N,,AND,United States
3608,National Jet Systems,\N,NC,NJS,Australia
3609,National Oceanic and Atmospheric Administration,\N,,NAA,United States
3610,National Overseas Airlines Company,\N,,NOL,Egypt
3611,Nationale Luchtvaartschool,\N,,NLS,Netherlands
3612,Nations Air Express Inc,\N,,NAE,United States
3613,Nationwide Airlines,\N,CE,NTW,South Africa
3614,Nationwide Airlines (Zambia),\N,,NWZ,Zambia
3615,Natural Environment Research Council,\N,,EVM,United Kingdom
3616,Natureair,\N,,NRR,Costa Rica
3617,Naturelink Charter,\N,,NRK,South Africa
3618,Nauru Air Corporation,\N,ON,RON,Nauru
3619,NAV CANADA,\N,,NVC,Canada
3620,Nav Flight Planning,\N,,NAV,Czech Republic
3621,Navegacao Aerea De Portugal,\N,,NVP,Portugal
3622,Navegacion Servicios Aereos Canarios SA,\N,,NAY,Spain
3623,Navid,\N,,IRI,Iran
3624,Naviera Mexicana,\N,,NVM,Mexico
3625,Navigator Airlines,\N,,NVL,Armenia
3626,Navinc Airlines Services,\N,,XNV,United States
3627,Navitaire,\N,1N,,United States
3628,Navtech System Support,\N,,XNS,Canada
3629,Nayzak Air Transport,\N,,NZA,Libya
3630,State of Nebraska,\N,,NEB,United States
3631,Necon Air,\N,,NEC,Nepal
3632,Nederlandse Kustwacht,\N,,NCG,Netherlands
3633,Nefteyugansk Aviation Division,\N,,NFT,Russia
3634,Neiltown Air,\N,,NLA,Canada
3635,Nelair Charters,\N,,NLC,South Africa
3636,Nelson Aviation College,\N,,CGE,New Zealand
3637,Nepal Airlines,\N,RA,RNA,Nepal
3638,Neos,\N,NO,NOS,Italy
3639,Neosiam Airways,\N,,TOX,Thailand
3640,Neric,\N,,NSL,United Kingdom
3641,NetJets,\N,1I,EJA,United States
3642,Network Aviation Services,\N,,NET,Nigeria
3643,New England Air Express,\N,,NEZ,United States
3644,New England Airlines,\N,EJ,NEA,United States
3645,New Heights 291,\N,,NHT,South Africa
3646,New World Jet Corporation,\N,,NWD,United States
3647,New York Helicopter,\N,,NYH,United States
3648,New York State Police,\N,,GRY,United States
3649,New Zealand Air Defence Force,\N,,KRC,New Zealand
3650,Newair,\N,,HVA,United States
3651,Newfoundland Labrador Air Transport,\N,,NLT,Canada
3652,NextJet,\N,2N,NTJ,Sweden
3653,Nextflight Aviation,\N,,NXF,United States
3654,Nexus Aviation,\N,,NXS,Nigeria
3655,Nicaraguense De Aviacion,\N,,NIS,Nicaragua
3656,Nicon Airways,\N,,NCN,Nigeria
3657,Nigeria Airways,\N,,NGA,Nigeria
3658,Nigerian Air Force,\N,,NGR,Nigeria
3659,Nigerian Global,\N,,NGX,Nigeria
3660,Night Express,\N,,EXT,Germany
3661,Niki,\N,HG,NLY,Austria
3662,Nikolaev-Air,\N,,NKV,Ukraine
3663,Nile Safaris Aviation,\N,,NSA,Sudan
3664,Nile Valley Aviation Company,\N,,NVA,Egypt
3665,Nile Wings Aviation Services,\N,,NLW,Sudan
3666,Nimbus Aviation,\N,,NBS,United Kingdom
3667,Nippon Cargo Airlines,\N,KZ,NCA,Japan
3668,Nizhnevartovskavia,\N,,NVK,Russia
3669,Search and Rescue 202,\N,,SRG,United Kingdom
3670,Search and Rescue 22,\N,,SRD,United Kingdom
3671,No. 32 (The Royal) Squadron RAF,\N,,NOH,United Kingdom
3672,84 Squadron Royal Air Force @ RAF Akrotiri,\N,,AKG,United Kingdom
3673,Nobil Air,\N,,NBL,Moldova
3674,Nok Air,\N,DD,NOK,Thailand
3675,Nolinor Aviation,\N,,NRL,Canada
3676,Nomad Aviation,\N,,NMD,Namibia
3677,Norcopter,\N,,NOC,Norway
3678,Nord-Flyg,\N,,NEF,Sweden
3679,Nordeste Linhas Aereas Regionais,\N,JH,NES,Brazil
3680,Nordic Regional,\N,6N,NRD,Sweden
3681,Nordic Solutions,\N,,NVD,Lithuania
3682,Nordstree (Australia),\N,,NDS,Australia
3683,Norestair,\N,,NRT,Spain
3684,Norfolk County Flight College,\N,,NCF,United Kingdom
3685,Norontair,\N,,NOA,Canada
3686,Norrlandsflyg,\N,,HMF,Sweden
3687,Norse Air Charter,\N,,NRX,South Africa
3688,Norsk Flyrjeneste,\N,,NIR,Norway
3689,Norsk Helikopter,\N,,NOR,Norway
3690,Norsk Luftambulanse,\N,,DOC,Norway
3691,Nortavia,\N,,RTV,Portugal
3692,North Adria Aviation,\N,,NAI,Croatia
3693,North American Airlines,\N,,NTM,Canada
3694,North American Charters,\N,,HMR,Canada
3695,North American Jet Charter Group,\N,,NAJ,United States
3696,North Atlantic Air Inc,\N,,NAT,United States
3697,North Atlantic Cargo,\N,,NFC,Norway
3698,North British Airlines,\N,,NBN,United Kingdom
3699,North Caribou Flying Service Ltd,\N,,NCB,Canada
3700,North Coast Air Services Ltd,\N,,NCC,Canada
3701,North Coast Aviation,\N,N9,,Papua New Guinea
3702,North Flying,\N,M3,NFA,Denmark
3703,North Sea Airways,\N,,NRC,Netherlands
3704,North Star Air Cargo,\N,,SBX,United States
3705,North Vancouver Airlines,\N,,NRV,Canada
3706,North West Airlines,\N,,NWW,Australia
3707,North West Geomatics,\N,,PTO,Canada
3708,North-East Airlines,\N,,NEN,Nigeria
3709,North-West Air Transport Company - Vyborg,\N,,VBG,Russia
3710,North-Wright Airways,\N,HW,NWL,Canada
3711,Northafrican Air Transport,\N,,NLL,Libya
3712,Northaire Feight Lines,\N,,NFL,United States
3713,Northamptonshire School of Flying,\N,,NSF,United Kingdom
3714,Northcoast Executive Airlines,\N,,NCE,United States
3715,Northeast Airlines,\N,,NEE,United States
3716,Northeast Aviation,\N,,NPX,United States
3717,Northern Air Cargo,\N,NC,NAC,United States
3718,Northern Airlines Sanya,\N,,BYC,China
3719,Northern Airways,\N,,NDA,United States
3720,Northern Aviation Service,\N,,CMU,Thailand
3721,Northern Dene Airways,\N,U7,,Canada
3722,Northern Executive Aviation,\N,,NEX,United Kingdom
3723,Northern Illinois Commuter,\N,,NIC,United States
3724,Northern Jet Management,\N,,NTX,United States
3725,Northern Thunderbird Air,\N,,NTA,Canada
3726,Northland Aviation,\N,,KOE,United States
3727,Northstar Aviation,\N,,NSS,United States
3728,Northumbria Helicopters,\N,,NHL,United Kingdom
3729,Northway Aviation Ltd,\N,,NAL,Canada
3730,Northwest Aero Associates,\N,,NWE,United States
3731,Northwest Airlines,\N,NW,NWA,United States
3732,Northwest Regional Airlines,\N,FY,NWR,Australia
3733,Northwest Territorial Airways,\N,,NWT,Canada
3734,Northwestern Air,\N,J3,PLR,Canada
3735,Northwinds Northern,\N,,NWN,Canada
3736,Nortland Air Manitoba,\N,,NAM,Canada
3737,Norwegian Air Shuttle,\N,DY,NAX,Norway
3738,Norwegian Aviation College,\N,,TFN,Norway
3739,Notams International,\N,,XNT,United States
3740,Nouvel Air Tunisie,\N,BJ,LBT,Tunisia
3741,Nova Airline,\N,M4,NOV,Sudan
3742,Nova Scotia Department of Lands and Forests,\N,,PTR,Canada
3743,Novair,\N,1I,NVR,Sweden
3744,Novogorod Air Enterprise,\N,,NVG,Russia
3745,Novosibirsk Aircraft Repairing Plant,\N,,NSP,Russia
3746,Novosibirsk Aviaenterprise,\N,,NBE,Russia
3747,Novosibirsk Aviation Production Association,\N,,NPO,Russia
3748,Noy Aviation,\N,,NOY,Israel
3749,Nuevo Continente,\N,N6,ACQ,Peru
3750,Nuevo Horizonte Internacional,\N,,NHR,Mexico
3751,Nunasi-Central Airlines,\N,,NUN,Canada
3752,Nurman Avia Indopura,\N,,NIN,Indonesia
3753,Nyasa Express,\N,,NYS,Malawi
3754,Nas Air,\N,XY,KNE,Saudi Arabia
3755,O Air,\N,,OCN,France
3756,O'Connor Airlines,\N,UQ,OCM,Australia
3757,OAG,\N,CR,,United Kingdom
3758,OSACOM,\N,,JPA,United States
3759,Oasis Hong Kong Airlines,\N,O8,OHK,Hong Kong
3760,Ocean Air,\N,,BCN,Mauritania
3761,Ocean Airlines,\N,VC,VCX,Italy
3762,Ocean Sky (UK),\N,,OCS,United Kingdom
3763,Ocean Wings Commuter Service,\N,,TUK,United States
3764,Oceanair,\N,O6,ONE,Brazil
3765,Oceanic Airlines,\N,O2,,Guinea
3766,Odessa Airlines,\N,,ODS,Ukraine
3767,Odyssey International,\N,,ODY,Canada
3768,Office Federal De'Aviation Civile,\N,,FOC,Switzerland
3769,Ogooue Air Cargo,\N,,GBO,Gabon
3770,Okada Airlines,\N,,OKJ,Nigeria
3771,Okapi Airways,\N,,OKP,Democratic Republic of Congo
3772,Okay Airways,\N,,OKA,China
3773,Oklahoma Department of Public Safety,\N,,OKL,United States
3774,Olimex Aerotaxi,\N,,OLX,Czech Republic
3775,Olimp Air,\N,,KVK,Kazakhstan
3776,Olympic Airlines,\N,OA,OAL,Greece
3777,Olympic Aviation,\N,,OLY,Greece
3778,Oman Air,\N,WY,OMA,Oman
3779,Oman Royal Flight,\N,,ORF,Oman
3780,Omni - Aviacao e Tecnologia,\N,,OAV,Portugal
3781,Omni Air International,\N,OY,OAE,United States
3782,Omniflys,\N,,OMF,Mexico
3783,Omskavia Airline,\N,N3,OMS,Russia
3784,On Air Limited,\N,,ORL,Canada
3785,One Two Go Airlines,\N,,OTG,Thailand
3786,Onetime Airlines Zambia,\N,,OTM,Zambia
3787,Ontario Ministry of Health,\N,,MED,Canada
3788,Onur Air,\N,8Q,OHY,Turkey
3789,Opal Air,\N,,OPA,Australia
3790,Open Sky Aviation,\N,,OSA,Lebanon
3791,OpenSkies,\N,,BOS,United Kingdom
3792,Operadora Turistica Aurora,\N,,ORR,Mexico
3793,Operadora de Lineas Ejecutivas,\N,,OLE,Mexico
3794,Operadora de Transportes Aereos,\N,,OTP,Mexico
3795,Operadora de Veulos Ejectutivos,\N,,OPV,Mexico
3796,Operation Enduring Freedom,\N,,LLO,Canada
3797,Operational Aviation Services,\N,,OAX,Australia
3798,Orange Air Services,\N,,ORD,Sierra Leone
3799,Orange Air Sierra Leone,\N,,ORJ,Sierra Leone
3800,Orange Aviation,\N,,ORE,Israel
3801,Orbit Express Airlines,\N,,ORX,Turkey
3802,Orca Air,\N,,ORK,Egypt
3803,Orebro Aviation,\N,,BUE,Sweden
3804,Orel State Air Enterprise,\N,,ORM,Russia
3805,Orenburg Airlines,\N,R2,ORB,Russia
3806,Organizacion De Transportes Aereos,\N,,OTA,Mexico
3807,Organizacoes Mambra,\N,,OML,Angola
3808,Orient Air,\N,,OVV,Syrian Arab Republic
3809,Orient Airlines,\N,,OTR,Sudan
3810,Orient Airways,\N,,ORN,Pakistan
3811,Orient Thai Airlines,\N,OX,OEA,Thailand
3812,Oriental Air Bridge,\N,,NGK,Japan
3813,Oriental Airlines,\N,,OAC,Nigeria
3814,Origin Pacific Airways,\N,QO,OGN,New Zealand
3815,Orion Air Charter,\N,,OED,South Africa
3816,Orion-x,\N,,OIX,Russia
3817,Orlan-2000,\N,,KOV,Kazakhstan
3818,Ornage Aircraft Leasing,\N,,RNG,Netherlands
3819,Orscom Tourist Installations Company,\N,,OAD,Egypt
3820,Osh Avia,\N,,OSH,Kyrgyzstan
3821,Ostend Air College,\N,,OCO,Belgium
3822,Ostfriesische Lufttransport,\N,OL,OLT,Germany
3823,Oulun Tilauslento,\N,,FNL,Finland
3824,Our Airline,\N,ON,RON,Nauru
3825,Out Of The Blue Air Safaris,\N,,OOT,South Africa
3826,Overland Airways,\N,OJ,OLA,Nigeria
3827,Oxaero,\N,,OXE,United Kingdom
3828,Oxford Air Services,\N,,WDK,United Kingdom
3829,Oxley Aviation,\N,,OAA,Australia
3830,Ozark Air Lines,\N,OZ,OZR,United States
3831,Ozjet Airlines,\N,O7,OZJ,Australia
3832,P & P Floss Pick Manufacturers,\N,,KTL,South Africa
3833,PAC Air,\N,,PCR,United States
3834,PAN Air,\N,PV,PNR,Spain
3835,PB Air,\N,9Q,PBA,Thailand
3836,PDQ Air Charter,\N,,PDQ,United States
3837,PHH Aviation System,\N,,XAS,United States
3838,PLM Dollar Group,\N,,PDG,United Kingdom
3839,PLUNA,\N,PU,PUA,Uruguay
3840,PMTair,\N,U4,PMT,Cambodia
3841,PRT Aviation,\N,,PRP,Spain
3842,PSA Airlines,\N,,JIA,United States
3843,PTL Luftfahrtunternehemen,\N,,KST,Germany
3844,Paccair,\N,,WIS,United States
3845,Pace Airlines,\N,Y5,PCE,United States
3846,Pacific Air Boats,\N,,PAB,Canada
3847,Pacific Air Charter,\N,,PRC,United States
3848,Pacific Air Express,\N,,PCF,United States
3849,Pacific Air Transport,\N,,PXP,United States
3850,Jetstar Pacific,Pacific Airlines,BL,PIC,Vietnam
3851,Pacific Alaska Airlines,\N,,PAK,United States
3852,Pacific Aviation (Australia),\N,,PCV,Australia
3853,Pacific Aviation (United States),\N,,PCX,United States
3854,Pacific Blue,\N,DJ,PBN,New Zealand
3855,Pacific Coast Airlines,\N,,PQA,United States
3856,Pacific Coastal Airline,\N,8P,PCO,Canada
3857,Pacific East Asia Cargo Airlines,\N,Q8,PEC,Philippines
3858,Pacific Flight Services,\N,,PFA,Singapore
3859,Pacific International Airlines,\N,,PIN,United States
3860,Pacific Island Aviation,\N,,PSA,United States
3861,Pacific Jet,\N,,PCJ,United States
3862,Pacific Pearl Airways,\N,,PPM,Philippines
3863,Pacific Rim Airways,\N,,PAR,Australia
3864,Pacific Southwest Airlines,\N,PS,PSX,United States
3865,Pacific Wings,\N,LW,NMI,United States
3866,Pacificair,\N,GX,,Philippines
3867,Pacificair Airlines,\N,,PFR,United States
3868,Package Express,\N,,RCY,United States
3869,Paisajes Espanoles,\N,,PAE,Spain
3870,Pak West Airlines,\N,,PKW,United States
3871,Pakistan International Airlines,PIA Pakistan International,PK,PIA,Pakistan
3872,Pakker Avio,\N,,PKR,Estonia
3873,Pal Aerolineas,\N,,LPA,Mexico
3874,Palau Asia Pacific Airlines,\N,,PPC,Palau
3875,Palau Trans Pacific Airline,\N,GP,PTP,Palau
3876,Palestinian Airlines,\N,PF,PNW,Egypt
3877,Palmer Aviation,\N,,JSP,United Kingdom
3878,Pamir Airways,\N,NR,PIR,Afghanistan
3879,Pan African Air Services,\N,,PFN,Sierra Leone
3880,Pan African Airways,\N,,ODM,Kenya
3881,Pan Air,\N,,PAX,United States
3882,Pan Am Weather Systems,\N,,XPA,United States
3883,Pan Am World Airways,\N,,PWD,Dominican Republic
3885,Pan American Airways,\N,PA,PAA,United States
3886,Pan American World Airways,\N,PA,PAA,United States
3887,Pan Europeenne Air Service,\N,,PEA,France
3888,Pan Havacilik Ve Ticaret,\N,,PHT,Turkey
3889,Pan Malaysian Air Transport,\N,,PMA,Malaysia
3890,Pan-Air,\N,,PNC,Mexico
3891,Panafrican Airways,\N,PQ,PNF,Ivory Coast
3892,Panagra Airways,\N,,PGI,United States
3893,Panamedia,\N,,PEI,Spain
3894,Panavia,\N,,PVI,Panama
3895,Panh,\N,,PNH,Russia
3896,Pannon Air Service,\N,,PHU,Hungary
3897,Panorama,\N,,PNM,Spain
3898,Panorama Air Tour,\N,,PAH,United States
3899,Panorama Flight Service,\N,,AFD,United States
3900,Pantanal Linhas Aéreas,\N,P8,PTN,Brazil
3901,Papair Terminal,\N,,HMP,Haiti
3902,Paradise Airways,\N,,PAI,United States
3903,Paradise Island Airways,\N,,PDI,United States
3904,Paragon Air Express,\N,,PGX,United States
3905,Paragon Global Flight Support,\N,,PGF,United Kingdom
3906,Paramount Airlines,\N,,PRR,Sierra Leone
3907,Paramount Airways,\N,I7,PMW,India
3908,Parcel Express,\N,,APE,United States
3909,Pariz Air,\N,,IRE,Iran
3910,Pars Aviation Service,\N,,PRA,Iran
3911,Parsa,\N,,PST,Panama
3912,Parsons Airways Northern,\N,,FAP,Canada
3913,Pascan Aviation,\N,,PSC,Canada
3914,Passaredo Transportes Aereos,\N,,PTB,Brazil
3915,Patria Cargas Aereas,\N,,PTC,Argentina
3916,Patriot Aviation Limited,\N,,BYT,United Kingdom
3917,Patterson Aviation Company,\N,,ETL,United States
3918,Pawan Hans,\N,,PHE,India
3919,Payam Air,\N,,IRP,Iran
3920,Peach Air,\N,,KGC,United Kingdom
3921,Pearl Air,\N,,PRL,Pakistan
3922,Pearl Air Services,\N,,PBY,Uganda
3923,Pearl Airways,\N,HP,HPA,Haiti
3924,Peau Vava%Gʻ%@u,\N,,PVU,Tonga
3925,Pecotox Air,\N,,PXA,Moldova
3926,Pegasus Airlines,\N,PC,PGT,Turkey
3927,Pegasus Aviation,\N,,PEV,Greece
3928,Pegasus Hava Tasimaciligi,\N,1I,,Turkey
3929,Pegasus Helicopters,\N,,HAK,Norway
3930,Pelican Air Services,\N,,PDF,South Africa
3931,Pelican Express,\N,,PEX,United States
3932,Pelita Air Service,\N,,PAS,Indonesia
3933,Pem-Air,\N,,PEM,Canada
3934,Pen-Avia,\N,,PDY,United Kingdom
3935,Peninsula Airways,\N,KS,PEN,United States
3936,Peninter Aerea,\N,,PNE,Mexico
3937,Penya De L'Aire,\N,,PCA,Spain
3938,Peran,\N,,CVT,Kazakhstan
3939,Perforadora Central,\N,,PCC,Mexico
3940,Perimeter Aviation,\N,,PAG,Canada
3941,Perm Airlines,\N,P9,PGP,Russia
